timestamp,fix_quality,num_satellites,latitude,longitude,altitude_m,hdop,speed_knots,course_deg
2026-09-07T15:36:19.364127,2,12,36.964489,-122.04184533333333,17.8,0.60,6.555,284.38
2026-09-07T15:36:19.490159,2,12,36.96450133333333,-122.04187833333333,17.8,0.57,6.555,284.38
2026-09-07T15:36:20.364725,2,12,36.96450133333333,-122.04187833333333,17.8,0.57,7.401,297.04
2026-09-07T15:36:20.490796,2,12,36.964521833333336,-122.04191083333333,17.8,0.57,7.401,297.04
2026-09-07T15:36:21.364967,2,12,36.964521833333336,-122.04191083333333,17.8,0.57,6.967,305.35
2026-09-07T15:36:21.491078,2,12,36.96454333333333,-122.041942,17.7,0.57,6.967,305.35
2026-09-07T15:36:22.363375,2,12,36.96454333333333,-122.041942,17.7,0.57,5.372,309.43
2026-09-07T15:36:22.488563,2,12,36.964560666666664,-122.04196733333333,17.8,0.61,5.372,309.43
2026-09-07T15:36:23.364319,2,12,36.964560666666664,-122.04196733333333,17.8,0.61,3.436,312.7
2026-09-07T15:36:23.489317,2,12,36.96457433333333,-122.04198316666667,17.7,0.61,3.436,312.7
2026-09-07T15:36:24.367325,2,12,36.96457433333333,-122.04198316666667,17.7,0.61,1.202,313.31
2026-09-07T15:36:24.492308,2,12,36.964581333333335,-122.04198916666667,17.6,0.61,1.202,313.31
2026-09-07T15:36:25.358439,2,12,36.964581333333335,-122.04198916666667,17.6,0.61,0.163,
2026-09-07T15:36:25.477143,2,12,36.96458333333333,-122.04199016666666,17.7,0.60,0.163,
2026-09-07T15:36:26.359981,2,12,36.96458333333333,-122.04199016666666,17.7,0.60,0.484,
2026-09-07T15:36:26.478980,2,12,36.964584333333335,-122.041991,17.7,0.63,0.484,
2026-09-07T15:36:27.358205,2,12,36.964584333333335,-122.041991,17.7,0.63,0.266,
2026-09-07T15:36:27.476989,2,12,36.96458533333333,-122.0419915,17.6,0.60,0.266,
2026-09-07T15:36:28.358783,2,12,36.96458533333333,-122.0419915,17.6,0.60,0.101,
2026-09-07T15:36:28.477698,2,12,36.964586,-122.04199183333333,17.6,0.60,0.101,
2026-09-07T15:36:29.361187,2,12,36.964586,-122.04199183333333,17.6,0.60,0.068,
2026-09-07T15:36:29.479865,2,12,36.96458666666667,-122.04199216666666,17.5,0.57,0.068,
2026-09-07T15:36:30.358439,2,12,36.96458666666667,-122.04199216666666,17.5,0.57,0.046,
2026-09-07T15:36:30.477299,2,12,36.96458716666667,-122.04199233333334,17.5,0.57,0.046,
2026-09-07T15:36:31.358372,2,12,36.96458716666667,-122.04199233333334,17.5,0.57,0.032,
2026-09-07T15:36:31.477120,2,12,36.9645875,-122.04199266666667,17.6,0.57,0.032,
2026-09-07T15:36:32.361195,2,12,36.9645875,-122.04199266666667,17.6,0.57,0.178,
2026-09-07T15:36:32.480038,2,12,36.9645885,-122.041993,17.6,0.60,0.178,
2026-09-07T15:36:33.364602,2,12,36.9645885,-122.041993,17.6,0.60,1.475,322.52
2026-09-07T15:36:33.489730,2,12,36.96459333333333,-122.041996,17.6,0.60,1.475,322.52
2026-09-07T15:36:34.368661,2,12,36.96459333333333,-122.041996,17.6,0.60,4.282,333.78
2026-09-07T15:36:34.493756,2,12,36.964608166666665,-122.04200366666667,17.6,0.60,4.282,333.78
2026-09-07T15:36:35.363961,2,12,36.964608166666665,-122.04200366666667,17.6,0.60,6.503,356.99
2026-09-07T15:36:35.490093,2,12,36.964634833333335,-122.04200233333333,18.0,0.63,6.503,356.99
2026-09-07T15:36:36.367128,2,12,36.964634833333335,-122.04200233333333,18.0,0.63,8.292,20.32
2026-09-07T15:36:36.492180,2,12,36.96466816666667,-122.04198383333333,17.4,0.57,8.292,20.32
2026-09-07T15:36:37.368183,2,12,36.96466816666667,-122.04198383333333,17.4,0.57,11.316,35.0
2026-09-07T15:36:37.494384,2,12,36.9647085,-122.041948,17.2,0.57,11.316,35.0
2026-09-07T15:36:38.367395,2,12,36.9647085,-122.041948,17.2,0.57,14.617,36.41
2026-09-07T15:36:38.493637,2,12,36.96475933333333,-122.04190083333333,17.3,0.57,14.617,36.41
2026-09-07T15:36:41.367699,2,12,36.96475933333333,-122.04190083333333,17.3,0.57,20.779,31.06
2026-09-07T15:36:41.493550,2,12,36.96498416666667,-122.04172833333334,17.4,0.57,20.779,31.06
2026-09-07T15:36:42.493106,2,12,36.9650675,-122.04166316666667,17.4,0.57,20.779,31.06
2026-09-07T15:36:45.491346,2,12,36.96532833333333,-122.04144133333334,17.6,0.60,20.779,31.06
2026-09-07T15:36:46.368316,2,12,36.96532833333333,-122.04144133333334,17.6,0.60,23.838,35.58
2026-09-07T15:36:46.494643,2,12,36.965418166666666,-122.041361,17.9,0.60,23.838,35.58
2026-09-07T15:36:47.367401,2,12,36.965418166666666,-122.041361,17.9,0.60,24.109,35.22
2026-09-07T15:36:47.493517,2,12,36.965509,-122.04127983333333,18.0,0.60,24.109,35.22
2026-09-07T15:36:48.363808,2,12,36.965509,-122.04127983333333,18.0,0.60,24.387,35.68
2026-09-07T15:36:48.489864,2,12,36.96560066666667,-122.04119816666666,18.1,0.60,24.387,35.68
2026-09-07T15:36:49.369423,2,12,36.96560066666667,-122.04119816666666,18.1,0.60,23.963,37.09
2026-09-07T15:36:49.495387,2,12,36.96569,-122.041115,18.3,0.60,23.963,37.09
2026-09-07T15:36:50.367692,2,12,36.96569,-122.041115,18.3,0.60,23.43,39.07
2026-09-07T15:36:50.493852,2,12,36.9657755,-122.04102966666666,18.4,0.57,23.43,39.07
2026-09-07T15:36:51.364866,2,12,36.9657755,-122.04102966666666,18.4,0.57,23.099,35.88
2026-09-07T15:36:51.491035,2,12,36.965861833333335,-122.04094933333333,18.5,0.57,23.099,35.88
2026-09-07T15:36:52.365484,2,12,36.965861833333335,-122.04094933333333,18.5,0.57,22.023,31.33
2026-09-07T15:36:52.491589,2,12,36.96594916666667,-122.04087916666667,18.7,0.57,22.023,31.33
2026-09-07T15:36:53.367997,2,12,36.96594916666667,-122.04087916666667,18.7,0.57,19.587,30.63
2026-09-07T15:36:53.494051,2,12,36.96602983333333,-122.0408175,18.8,0.57,19.587,30.63
2026-09-07T15:36:54.367919,2,12,36.96602983333333,-122.0408175,18.8,0.57,17.93,31.5
2026-09-07T15:36:54.494133,2,12,36.966103,-122.04076283333333,18.9,0.57,17.93,31.5
2026-09-07T15:36:55.367959,2,12,36.966103,-122.04076283333333,18.9,0.57,17.516,35.12
2026-09-07T15:36:55.493653,2,12,36.96617066666666,-122.040706,19.1,0.60,17.516,35.12
2026-09-07T15:36:56.365276,2,12,36.96617066666666,-122.040706,19.1,0.60,17.046,33.9
2026-09-07T15:36:56.491311,2,12,36.96623683333333,-122.0406505,19.3,0.60,17.046,33.9
2026-09-07T15:36:57.366947,2,12,36.96623683333333,-122.0406505,19.3,0.60,16.051,33.17
2026-09-07T15:36:57.492979,2,12,36.966300833333335,-122.040599,19.4,0.60,16.051,33.17
2026-09-07T15:36:58.367147,2,12,36.966300833333335,-122.040599,19.4,0.60,14.171,34.04
2026-09-07T15:36:58.493233,2,12,36.966357333333335,-122.040551,19.5,0.60,14.171,34.04
2026-09-07T15:36:59.367494,2,12,36.966357333333335,-122.040551,19.5,0.60,12.422,35.27
2026-09-07T15:36:59.493560,2,12,36.96640683333333,-122.0405085,19.4,0.60,12.422,35.27
2026-09-07T15:37:00.367734,2,12,36.96640683333333,-122.0405085,19.4,0.60,10.112,34.15
2026-09-07T15:37:00.493695,2,12,36.9664485,-122.04047366666667,19.4,0.60,10.112,34.15
2026-09-07T15:37:01.362796,2,12,36.9664485,-122.04047366666667,19.4,0.60,6.319,34.56
2026-09-07T15:37:01.487774,2,12,36.966476666666665,-122.04044883333333,19.4,0.60,6.319,34.56
2026-09-07T15:37:02.364210,2,12,36.966476666666665,-122.04044883333333,19.4,0.60,3.504,35.07
2026-09-07T15:37:02.488260,2,12,36.9664925,-122.0404335,19.4,0.60,3.504,35.07
2026-09-07T15:37:03.367056,2,12,36.9664925,-122.0404335,19.4,0.60,1.225,34.76
2026-09-07T15:37:03.490955,2,12,36.966499666666664,-122.04042816666667,19.1,0.60,1.225,34.76
2026-09-07T15:37:04.358994,2,12,36.966499666666664,-122.04042816666667,19.1,0.60,0.09,
2026-09-07T15:37:04.477771,2,12,36.96650133333333,-122.040427,19.2,0.60,0.09,
2026-09-07T15:37:05.361641,2,12,36.96650133333333,-122.040427,19.2,0.60,0.055,
2026-09-07T15:37:05.480297,2,12,36.966502166666665,-122.04042616666666,19.5,0.60,0.055,
2026-09-07T15:37:06.359200,2,12,36.966502166666665,-122.04042616666666,19.5,0.60,0.006,
2026-09-07T15:37:06.477930,2,12,36.966503,-122.0404265,19.7,0.60,0.006,
2026-09-07T15:37:07.360962,2,12,36.966503,-122.0404265,19.7,0.60,0.008,
2026-09-07T15:37:07.479912,2,12,36.96650366666667,-122.04042683333333,19.9,0.60,0.008,
2026-09-07T15:37:08.359097,2,12,36.96650366666667,-122.04042683333333,19.9,0.60,0.046,
2026-09-07T15:37:08.477934,2,12,36.966504666666665,-122.040427,20.2,0.60,0.046,
2026-09-07T15:37:09.362049,2,12,36.966504666666665,-122.040427,20.2,0.60,0.068,
2026-09-07T15:37:09.480856,2,12,36.966505166666664,-122.040427,20.4,0.60,0.068,
2026-09-07T15:37:10.358639,2,12,36.966505166666664,-122.040427,20.4,0.60,0.054,
2026-09-07T15:37:10.477404,2,12,36.96650616666667,-122.040427,20.7,0.60,0.054,
2026-09-07T15:37:11.357957,2,12,36.96650616666667,-122.040427,20.7,0.60,0.023,
2026-09-07T15:37:11.476727,2,12,36.96650733333333,-122.040427,21.0,0.60,0.023,
2026-09-07T15:37:12.358968,2,12,36.96650733333333,-122.040427,21.0,0.60,0.032,
2026-09-07T15:37:12.477778,2,12,36.966508166666664,-122.04042666666666,21.3,0.62,0.032,
2026-09-07T15:37:13.357852,2,12,36.966508166666664,-122.04042666666666,21.3,0.62,0.014,
2026-09-07T15:37:13.476727,2,12,36.96650866666667,-122.04042633333333,21.5,0.62,0.014,
2026-09-07T15:37:14.357009,2,12,36.96650866666667,-122.04042633333333,21.5,0.62,0.035,
2026-09-07T15:37:14.475971,2,12,36.966509,-122.040426,21.7,0.62,0.035,
2026-09-07T15:37:15.358053,2,12,36.966509,-122.040426,21.7,0.62,0.042,
2026-09-07T15:37:15.476817,2,12,36.966509333333335,-122.04042566666666,21.9,0.62,0.042,
2026-09-07T15:37:16.361504,2,12,36.966509333333335,-122.04042566666666,21.9,0.62,0.019,
2026-09-07T15:37:16.480326,2,12,36.96651,-122.04042533333333,22.0,0.62,0.019,
2026-09-07T15:37:17.366316,2,12,36.96651,-122.04042533333333,22.0,0.62,0.028,
2026-09-07T15:37:17.485195,2,12,36.966510166666666,-122.04042483333333,22.2,0.62,0.028,
2026-09-07T15:37:18.359218,2,12,36.966510166666666,-122.04042483333333,22.2,0.62,0.026,
2026-09-07T15:37:18.477935,2,12,36.9665105,-122.04042416666667,22.4,0.62,0.026,
2026-09-07T15:37:19.358513,2,12,36.9665105,-122.04042416666667,22.4,0.62,0.031,
2026-09-07T15:37:19.477229,2,12,36.966510666666665,-122.0404235,22.6,0.62,0.031,
2026-09-07T15:37:20.358881,2,12,36.966510666666665,-122.0404235,22.6,0.62,0.143,
2026-09-07T15:37:20.477612,2,12,36.96651083333333,-122.04042216666667,22.9,0.62,0.143,
2026-09-07T15:37:21.359220,2,12,36.96651083333333,-122.04042216666667,22.9,0.62,0.014,
2026-09-07T15:37:21.478101,2,12,36.96651133333334,-122.040421,23.3,0.62,0.014,
2026-09-07T15:37:22.361156,2,12,36.96651133333334,-122.040421,23.3,0.62,0.023,
2026-09-07T15:37:22.480039,2,12,36.96651166666667,-122.04042033333333,23.5,0.62,0.023,
2026-09-07T15:37:23.357688,2,12,36.96651166666667,-122.04042033333333,23.5,0.62,0.008,
2026-09-07T15:37:23.476318,2,12,36.966512,-122.04041966666666,23.8,0.62,0.008,
2026-09-07T15:37:24.362134,2,12,36.966512,-122.04041966666666,23.8,0.62,0.022,
2026-09-07T15:37:24.480764,2,12,36.96651216666667,-122.040419,24.0,0.62,0.022,
2026-09-07T15:37:25.357938,2,12,36.96651216666667,-122.040419,24.0,0.62,0.021,
2026-09-07T15:37:25.476742,2,12,36.966512,-122.04041833333333,24.2,0.62,0.021,
2026-09-07T15:37:26.357802,2,12,36.966512,-122.04041833333333,24.2,0.62,0.01,
2026-09-07T15:37:26.476594,2,12,36.96651216666667,-122.04041783333334,24.4,0.62,0.01,
2026-09-07T15:37:27.357084,2,12,36.96651216666667,-122.04041783333334,24.4,0.62,0.024,
2026-09-07T15:37:27.475905,2,12,36.96651216666667,-122.0404175,24.6,0.62,0.024,
2026-09-07T15:37:28.358007,2,12,36.96651216666667,-122.0404175,24.6,0.62,0.01,
2026-09-07T15:37:28.476832,2,12,36.966512333333334,-122.04041733333334,24.8,0.62,0.01,
2026-09-07T15:37:29.358893,2,12,36.966512333333334,-122.04041733333334,24.8,0.62,0.006,
2026-09-07T15:37:29.477744,2,12,36.96651216666667,-122.040417,25.0,0.62,0.006,
2026-09-07T15:37:30.360235,2,12,36.96651216666667,-122.040417,25.0,0.62,0.08,
2026-09-07T15:37:30.478916,2,12,36.96651216666667,-122.04041633333334,25.3,0.62,0.08,
2026-09-07T15:37:31.359031,2,12,36.96651216666667,-122.04041633333334,25.3,0.62,0.062,
2026-09-07T15:37:31.477809,2,12,36.966512,-122.04041566666666,25.4,0.62,0.062,
2026-09-07T15:37:32.360281,2,12,36.966512,-122.04041566666666,25.4,0.62,0.048,
2026-09-07T15:37:32.479128,2,12,36.966512,-122.040415,25.6,0.62,0.048,
2026-09-07T15:37:33.359319,2,12,36.966512,-122.040415,25.6,0.62,0.07,
2026-09-07T15:37:33.478108,2,12,36.96651166666667,-122.04041416666666,25.8,0.62,0.07,
2026-09-07T15:37:34.359157,2,12,36.96651166666667,-122.04041416666666,25.8,0.62,0.017,
2026-09-07T15:37:34.478014,2,12,36.96651116666666,-122.040414,25.9,0.62,0.017,
2026-09-07T15:37:35.361755,2,12,36.96651116666666,-122.040414,25.9,0.62,0.031,
2026-09-07T15:37:35.480439,2,12,36.966511,-122.04041383333333,26.0,0.62,0.031,
2026-09-07T15:37:36.360961,2,12,36.966511,-122.04041383333333,26.0,0.62,0.033,
2026-09-07T15:37:36.479741,2,12,36.9665105,-122.040414,25.9,0.62,0.033,
2026-09-07T15:37:37.373223,2,12,36.9665105,-122.040414,25.9,0.62,0.036,
2026-09-07T15:37:37.492175,2,12,36.9665105,-122.0404095,26.0,0.62,0.036,
2026-09-07T15:37:38.358607,2,12,36.9665105,-122.0404095,26.0,0.62,0.051,
2026-09-07T15:37:38.477333,2,12,36.96651133333334,-122.04040783333333,26.0,0.62,0.051,
2026-09-07T15:37:39.358788,2,12,36.96651133333334,-122.04040783333333,26.0,0.62,0.015,
2026-09-07T15:37:39.477430,2,12,36.966511833333335,-122.04040733333333,26.0,0.62,0.015,
2026-09-07T15:37:40.356776,2,12,36.966511833333335,-122.04040733333333,26.0,0.62,0.027,
2026-09-07T15:37:40.475600,2,12,36.9665125,-122.04040816666667,25.9,0.65,0.027,
2026-09-07T15:37:41.357711,2,12,36.9665125,-122.04040816666667,25.9,0.65,0.056,
2026-09-07T15:37:41.476378,2,12,36.96651266666667,-122.04040833333333,25.8,0.65,0.056,
2026-09-07T15:37:42.361835,2,12,36.96651266666667,-122.04040833333333,25.8,0.65,0.046,
2026-09-07T15:37:42.480641,2,12,36.966513,-122.040409,25.7,0.65,0.046,
2026-09-07T15:37:43.359115,2,12,36.966513,-122.040409,25.7,0.65,0.054,
2026-09-07T15:37:43.478005,2,12,36.966513,-122.0404095,25.6,0.65,0.054,
2026-09-07T15:37:44.359031,2,12,36.966513,-122.0404095,25.6,0.65,0.063,
2026-09-07T15:37:44.477848,2,12,36.96651283333333,-122.04040983333333,25.5,0.65,0.063,
2026-09-07T15:37:45.358605,2,12,36.96651283333333,-122.04040983333333,25.5,0.65,0.045,
2026-09-07T15:37:45.477336,2,12,36.96651283333333,-122.04041,25.5,0.65,0.045,
2026-09-07T15:37:46.358644,2,12,36.96651283333333,-122.04041,25.5,0.65,0.058,
2026-09-07T15:37:46.477467,2,12,36.96651266666667,-122.04041,25.4,0.65,0.058,
2026-09-07T15:37:47.358661,2,12,36.96651266666667,-122.04041,25.4,0.65,0.082,
2026-09-07T15:37:47.477543,2,12,36.96651266666667,-122.04041016666666,25.4,0.65,0.082,
2026-09-07T15:37:48.359017,2,12,36.96651266666667,-122.04041016666666,25.4,0.65,0.129,
2026-09-07T15:37:48.477867,2,12,36.96651266666667,-122.04041133333334,25.3,0.72,0.129,
2026-09-07T15:37:49.362000,2,12,36.96651266666667,-122.04041133333334,25.3,0.72,0.02,
2026-09-07T15:37:49.480852,2,12,36.96651266666667,-122.04041216666667,25.3,0.72,0.02,
2026-09-07T15:37:50.361294,2,12,36.96651266666667,-122.04041216666667,25.3,0.72,0.019,
2026-09-07T15:37:50.480058,2,12,36.9665125,-122.04041233333334,25.2,0.70,0.019,
2026-09-07T15:37:51.361122,2,12,36.9665125,-122.04041233333334,25.2,0.70,0.084,
2026-09-07T15:37:51.479991,2,12,36.96651266666667,-122.04041266666667,25.3,0.70,0.084,
2026-09-07T15:37:52.359133,2,12,36.96651266666667,-122.04041266666667,25.3,0.70,0.104,
2026-09-07T15:37:52.477851,2,12,36.966512333333334,-122.04041316666667,25.2,0.70,0.104,
2026-09-07T15:37:53.358930,2,12,36.966512333333334,-122.04041316666667,25.2,0.70,0.053,
2026-09-07T15:37:53.477809,2,12,36.966511833333335,-122.040413,25.1,0.70,0.053,
2026-09-07T15:37:54.363044,2,12,36.966511833333335,-122.040413,25.1,0.70,0.016,
2026-09-07T15:37:54.481718,2,12,36.9665115,-122.04041316666667,25.0,0.70,0.016,
2026-09-07T15:37:55.361383,2,12,36.9665115,-122.04041316666667,25.0,0.70,0.052,
2026-09-07T15:37:55.480171,2,12,36.96651116666666,-122.04041366666667,24.8,0.70,0.052,
2026-09-07T15:37:56.359954,2,12,36.96651116666666,-122.04041366666667,24.8,0.70,0.06,
2026-09-07T15:37:56.478832,2,12,36.966510666666665,-122.04041383333333,24.8,0.70,0.06,
2026-09-07T15:37:57.359361,2,12,36.966510666666665,-122.04041383333333,24.8,0.70,0.065,
2026-09-07T15:37:57.478215,2,12,36.9665105,-122.040414,24.8,0.70,0.065,
2026-09-07T15:37:58.359145,2,12,36.9665105,-122.040414,24.8,0.70,0.072,
2026-09-07T15:37:58.477948,2,12,36.96651,-122.04041333333333,24.7,0.70,0.072,
2026-09-07T15:37:59.359985,2,12,36.96651,-122.04041333333333,24.7,0.70,0.079,
2026-09-07T15:37:59.478965,2,12,36.96650966666667,-122.04041283333333,24.7,0.70,0.079,
2026-09-07T15:38:00.359017,2,12,36.96650966666667,-122.04041283333333,24.7,0.70,0.032,
2026-09-07T15:38:00.477863,2,12,36.966509333333335,-122.04041233333334,24.7,0.70,0.032,
2026-09-07T15:38:01.359338,2,12,36.966509333333335,-122.04041233333334,24.7,0.70,0.077,
2026-09-07T15:38:01.478313,2,12,36.9665095,-122.04041183333334,24.7,0.70,0.077,
2026-09-07T15:38:02.358750,2,12,36.9665095,-122.04041183333334,24.7,0.70,0.058,
2026-09-07T15:38:02.477521,2,12,36.96650966666667,-122.04041116666667,24.7,0.70,0.058,
2026-09-07T15:38:03.359972,2,12,36.96650966666667,-122.04041116666667,24.7,0.70,0.063,
2026-09-07T15:38:03.478801,2,12,36.9665095,-122.04041,24.8,0.67,0.063,
2026-09-07T15:38:04.361677,2,12,36.9665095,-122.04041,24.8,0.67,0.012,
2026-09-07T15:38:04.480522,2,12,36.96650916666667,-122.0404095,24.8,0.67,0.012,
2026-09-07T15:38:05.359104,2,12,36.96650916666667,-122.0404095,24.8,0.67,0.046,
2026-09-07T15:38:05.477739,2,12,36.9665085,-122.04040883333333,24.9,0.67,0.046,
2026-09-07T15:38:06.357531,2,12,36.9665085,-122.04040883333333,24.9,0.67,0.044,
2026-09-07T15:38:06.476390,2,12,36.966508166666664,-122.04040883333333,24.9,0.67,0.044,
2026-09-07T15:38:07.360178,2,12,36.966508166666664,-122.04040883333333,24.9,0.67,0.038,
2026-09-07T15:38:07.479193,2,12,36.9665075,-122.04040783333333,24.9,0.67,0.038,
2026-09-07T15:38:08.358443,2,12,36.9665075,-122.04040783333333,24.9,0.67,0.065,
2026-09-07T15:38:08.477242,2,12,36.966507,-122.04040733333333,25.0,0.67,0.065,
2026-09-07T15:38:09.360245,2,12,36.966507,-122.04040733333333,25.0,0.67,0.076,
2026-09-07T15:38:09.479106,2,12,36.966506833333334,-122.04040716666667,25.0,0.67,0.076,
2026-09-07T15:38:10.361225,2,12,36.966506833333334,-122.04040716666667,25.0,0.67,0.148,
2026-09-07T15:38:10.480032,2,12,36.966507,-122.04040616666667,25.3,0.67,0.148,
2026-09-07T15:38:11.359968,2,12,36.966507,-122.04040616666667,25.3,0.67,0.016,
2026-09-07T15:38:11.478802,2,12,36.966506833333334,-122.04040616666667,25.3,0.67,0.016,
2026-09-07T15:38:12.361655,2,12,36.966506833333334,-122.04040616666667,25.3,0.67,0.038,
2026-09-07T15:38:12.480467,2,12,36.966507,-122.0404065,25.3,0.67,0.038,
2026-09-07T15:38:13.362848,2,12,36.966507,-122.0404065,25.3,0.67,0.05,
2026-09-07T15:38:13.481655,2,12,36.966507,-122.040407,25.3,0.67,0.05,
2026-09-07T15:38:14.361554,2,12,36.966507,-122.040407,25.3,0.67,0.023,
2026-09-07T15:38:14.480347,2,12,36.966507166666666,-122.04040766666667,25.4,0.67,0.023,
2026-09-07T15:38:15.358352,2,12,36.966507166666666,-122.04040766666667,25.4,0.67,0.097,
2026-09-07T15:38:15.477169,2,12,36.966507166666666,-122.0404085,25.4,0.75,0.097,
2026-09-07T15:38:16.361527,2,12,36.966507166666666,-122.0404085,25.4,0.75,0.116,
2026-09-07T15:38:16.480344,2,12,36.966507,-122.040409,25.5,0.75,0.116,
2026-09-07T15:38:17.358089,2,12,36.966507,-122.040409,25.5,0.75,0.018,
2026-09-07T15:38:17.476884,2,12,36.96650733333333,-122.04041,25.4,0.75,0.018,
2026-09-07T15:38:18.360090,2,12,36.96650733333333,-122.04041,25.4,0.75,0.014,
2026-09-07T15:38:18.478795,2,12,36.966507666666665,-122.04041116666667,25.4,0.75,0.014,
2026-09-07T15:38:19.357889,2,12,36.966507666666665,-122.04041116666667,25.4,0.75,0.022,
2026-09-07T15:38:19.476688,2,12,36.96650783333333,-122.040412,25.4,0.75,0.022,
2026-09-07T15:38:20.359150,2,12,36.96650783333333,-122.040412,25.4,0.75,0.07,
2026-09-07T15:38:20.478069,2,12,36.966508,-122.04041283333333,25.4,0.68,0.07,
2026-09-07T15:38:21.359428,2,12,36.966508,-122.04041283333333,25.4,0.68,0.007,
2026-09-07T15:38:21.478326,2,12,36.966508,-122.0404135,25.4,0.67,0.007,
2026-09-07T15:38:22.361937,2,12,36.966508,-122.0404135,25.4,0.67,0.051,
2026-09-07T15:38:22.480831,2,12,36.966508166666664,-122.04041416666666,25.4,0.67,0.051,
2026-09-07T15:38:23.361627,2,12,36.966508166666664,-122.04041416666666,25.4,0.67,0.026,
2026-09-07T15:38:23.480295,2,12,36.966508166666664,-122.04041483333333,25.3,0.67,0.026,
2026-09-07T15:38:24.362506,2,12,36.966508166666664,-122.04041483333333,25.3,0.67,0.048,
2026-09-07T15:38:24.481474,2,12,36.966508,-122.04041533333333,25.3,0.67,0.048,
2026-09-07T15:38:25.362734,2,12,36.966508,-122.04041533333333,25.3,0.67,0.056,
2026-09-07T15:38:25.481578,2,12,36.966508,-122.04041566666666,25.4,0.67,0.056,
2026-09-07T15:38:26.361905,2,12,36.966508,-122.04041566666666,25.4,0.67,0.624,
2026-09-07T15:38:26.480623,2,12,36.96650966666667,-122.040414,25.4,0.67,0.624,
2026-09-07T15:38:27.368439,2,12,36.96650966666667,-122.040414,25.4,0.67,3.244,35.48
2026-09-07T15:38:27.492383,2,12,36.966519166666664,-122.04040583333334,25.6,0.61,3.244,35.48
2026-09-07T15:38:28.366607,2,12,36.966519166666664,-122.04040583333334,25.6,0.61,5.827,33.05
2026-09-07T15:38:28.491556,2,12,36.966539,-122.0403895,25.7,0.59,5.827,33.05
2026-09-07T15:38:29.366994,2,12,36.966539,-122.0403895,25.7,0.59,8.338,24.1
2026-09-07T15:38:29.491993,2,12,36.966571333333334,-122.0403715,25.7,0.59,8.338,24.1
2026-09-07T15:38:30.367090,2,12,36.966571333333334,-122.0403715,25.7,0.59,10.331,9.37
2026-09-07T15:38:30.492259,2,12,36.9666155,-122.04036233333333,25.1,0.60,10.331,9.37
2026-09-07T15:38:31.369283,2,12,36.9666155,-122.04036233333333,25.1,0.60,11.475,352.57
2026-09-07T15:38:31.496240,2,12,36.96666783333333,-122.04037333333333,23.0,0.62,11.475,352.57
2026-09-07T15:38:32.370489,2,12,36.96666783333333,-122.04037333333333,23.0,0.62,12.82,331.79
2026-09-07T15:38:32.497755,2,12,36.96672,-122.04040383333333,22.6,0.60,12.82,331.79
2026-09-07T15:38:33.378174,2,12,36.96672,-122.04040383333333,22.6,0.60,12.977,312.46
2026-09-07T15:38:33.505301,2,12,36.96676133333333,-122.04045783333333,22.3,0.59,12.977,312.46
