timestamp,fused_x_m,fused_y_m,fused_heading_deg,fused_speed_mph
2026-09-07 14:47:43.535745,0.0,0.0,0.0,0.0
2026-09-07 14:47:43.644634,0.0,0.0,0.0,0.0
2026-09-07 14:47:43.762822,0.0,0.0,0.0,0.0
2026-09-07 14:47:43.844934,0.0,0.0,0.0,0.0
2026-09-07 14:47:43.967776,0.0,0.0,0.0,0.0
2026-09-07 14:47:44.068324,0.0,0.0,0.0,0.0
2026-09-07 14:47:44.144856,0.0,0.0,0.0,0.0
2026-09-07 14:47:44.263229,0.0,0.0,0.0,0.0
2026-09-07 14:47:44.352478,0.0,0.0,0.0,0.0
2026-09-07 14:47:44.461208,0.0,0.0,0.0,0.0
2026-09-07 14:47:44.553269,0.0,0.0,0.0,0.0
2026-09-07 14:47:44.661504,0.0,0.0,0.0,0.0
2026-09-07 14:47:44.752269,0.0,0.0,0.0,0.0
2026-09-07 14:47:44.862276,0.0,0.0,0.0,0.0
2026-09-07 14:47:44.960346,0.0,0.0,0.0,0.0
2026-09-07 14:47:45.059431,0.0,0.0,0.0,0.0
2026-09-07 14:47:45.140763,0.0,0.0,0.0,0.0
2026-09-07 14:47:45.263645,0.0,0.0,0.0,0.0
2026-09-07 14:47:45.360635,0.0,0.0,0.0,0.0
2026-09-07 14:47:45.459921,0.0,0.0,0.0,0.0
2026-09-07 14:47:45.560625,0.0,0.0,0.0,0.0
2026-09-07 14:47:45.660157,0.0,0.0,0.0,0.0
2026-09-07 14:47:45.760716,0.0,0.0,0.0,0.0
2026-09-07 14:47:45.860337,0.0,0.0,0.0,0.0
2026-09-07 14:47:45.960315,0.0,0.0,0.0,0.0
2026-09-07 14:47:46.060047,0.0,0.0,0.0,0.0
2026-09-07 14:47:46.158724,0.0,0.0,0.0,0.0
2026-09-07 14:47:46.259718,0.0,0.0,0.0,0.0
2026-09-07 14:47:46.361625,0.0,0.0,0.0,0.0
2026-09-07 14:47:46.461583,0.0,0.0,0.0,0.0
2026-09-07 14:47:46.562364,0.0,0.0,0.0,0.0
2026-09-07 14:47:46.661885,0.0,0.0,0.0,0.0
2026-09-07 14:47:46.762798,0.0,0.0,0.0,0.0
2026-09-07 14:47:46.861749,0.0,0.0,0.0,0.0
2026-09-07 14:47:46.961722,0.0,0.0,0.0,0.0
2026-09-07 14:47:47.061586,0.0,0.0,0.0,0.0
2026-09-07 14:47:47.163085,0.0,0.0,0.0,0.0
2026-09-07 14:47:47.262749,0.0,0.0,0.0,0.0
2026-09-07 14:47:47.363712,0.0,0.0,0.0,0.0
2026-09-07 14:47:47.463203,0.0,0.0,0.0,0.0
2026-09-07 14:47:47.552496,0.0,0.0,0.0,0.0
2026-09-07 14:47:47.659188,0.0,0.0,0.0,0.0
2026-09-07 14:47:47.759407,0.0,0.0,0.0,0.0
2026-09-07 14:47:47.858368,0.0,0.0,0.0,0.0
2026-09-07 14:47:47.959840,0.0,0.0,0.0,0.0
2026-09-07 14:47:48.053084,0.0,0.0,0.0,0.0
2026-09-07 14:47:48.160450,0.0,0.0,0.0,0.0
2026-09-07 14:47:48.260273,0.0,0.0,0.0,0.0
2026-09-07 14:47:48.360824,0.0,0.0,0.0,0.0
2026-09-07 14:47:48.460194,0.0,0.0,0.0,0.0
2026-09-07 14:47:48.554089,0.0,0.0,0.0,0.0
2026-09-07 14:47:48.659996,0.0,0.0,0.0,0.0
2026-09-07 14:47:48.760204,0.0,0.0,0.0,0.0
2026-09-07 14:47:48.860367,0.0,0.0,0.0,0.0
2026-09-07 14:47:48.960762,0.0,0.0,0.0,0.0
2026-09-07 14:47:49.050310,0.0,0.0,0.0,0.0
2026-09-07 14:47:49.160332,0.0,0.0,0.0,0.0
2026-09-07 14:47:49.260823,0.0,0.0,0.0,0.0
2026-09-07 14:47:49.359903,0.0,0.0,0.0,0.0
2026-09-07 14:47:49.460545,0.0,0.0,0.0,0.0
2026-09-07 14:47:49.552439,0.0,0.0,0.0,0.0
2026-09-07 14:47:49.660506,0.0,0.0,0.0,0.0
2026-09-07 14:47:49.761538,0.0,0.0,0.0,0.0
2026-09-07 14:47:49.859875,0.0,0.0,0.0,0.0
2026-09-07 14:47:49.960625,0.0,0.0,0.0,0.0
2026-09-07 14:47:50.052422,0.0,0.0,0.0,0.0
2026-09-07 14:47:50.159441,0.0,0.0,0.0,0.0
2026-09-07 14:47:50.268984,0.0,0.0,0.0,0.0
2026-09-07 14:47:50.359422,0.0,0.0,0.0,0.0
2026-09-07 14:47:50.468650,0.0,0.0,0.0,0.0
2026-09-07 14:47:50.557044,0.0,0.0,0.0,0.0
2026-09-07 14:47:50.653478,0.0,0.0,0.0,0.0
2026-09-07 14:47:50.758835,0.0,0.0,0.0,0.0
2026-09-07 14:47:50.858300,0.0,0.0,0.0,0.0
2026-09-07 14:47:50.958063,0.0,0.0,0.0,0.0
2026-09-07 14:47:51.057660,0.0,0.0,0.0,0.0
2026-09-07 14:47:51.153537,0.0,0.0,0.0,0.0
2026-09-07 14:47:51.254351,0.0,0.0,0.0,0.0
2026-09-07 14:47:51.354364,0.0,0.0,0.0,0.0
